TIME,FSC-A,FSC-H,BSC-A,BSC-H,Pacific Blue-A,Pacific Blue-H,EGFP-A,EGFP-H,miRFP670-A,miRFP670-H
0.9510629,228553.5,186921.3,230536,170586.1,276.0587,2040.64,282.7192,483.84,6249.735,6464.64
0.9510743,288527.6,234759.8,312231.6,227344.3,435.4341,1058.4,308.6572,427.84,4575.687,5401.76
0.9529486,241348.4,222369.3,177168.3,138299.8,807.209,1267.84,221.4534,383.04,5934.861,7682.08
0.9534171,390228.4,284076.8,386956.1,212655.5,1095.993,1788.64,529.136,465.92,5872.534,6847.68
0.95416,229306.9,206193.1,178815,138830.7,-209.1721,1366.4,140.4445,288.96,6971.181,8552.32
0.9549028,472862.4,325506.7,315530,166927,547.4929,1233.12,199.2518,348.32,5715.888,5272.96
0.9569029,418691,287579,331150.5,193315.4,1206.579,2701.44,250.9762,285.6,9291.46,11063.36
0.9574628,197577.3,165999.7,246878.4,177077.6,723.4384,1604.96,255.4382,411.04,5568.35,5308.8
0.9577371,506908,322810.9,477919.3,222187.8,1151.855,1491.84,324.545,446.88,20181.59,18785.76
0.9582171,190641.7,144491.2,204998.7,157109.1,1599.386,2335.2,308.6139,560,6153.976,8154.72
0.9587429,434850.8,283138.3,394560.8,203739.2,1396.604,1720.32,563.0558,572.32,7373.659,8014.72
0.9597028,207663.3,177844.8,232164,183348.5,457.5167,1624,413.1458,378.56,9065.284,9721.6
0.9604457,405992.9,263730.9,360447.3,189672,801.7399,1255.52,266.8748,420,9166.773,7524.16
0.9618971,479258.6,289513.3,400574.4,205802.2,574.4815,1345.12,601.5026,490.56,15631.53,17024
0.9622057,233803.3,190417.9,206344.5,155226.4,918.0224,1863.68,245.3771,321.44,2880.963,3694.88
0.9630629,218304.3,210073.9,152003.3,118453.4,1378.312,2448.32,244.684,313.6,3783.629,4562.88
0.9632914,467252.8,283633.3,522567.5,238245.3,712.2184,1533.28,673.9883,724.64,15494.48,12119.52
0.9659886,357835.2,245506.2,320816.2,226944.5,790.3791,1634.08,441.3582,609.28,8642.002,9490.88
0.9660915,239434.9,242174.2,126956,83009.92,735.4598,1159.2,194.4541,358.4,3720.652,5836.32
0.9674743,478073.5,334561.9,377548,190102.1,-167.8012,1541.12,299.6574,422.24,10229.2,8795.36
0.9682171,283357,267596,187730,146656.2,18.66022,598.08,273.5028,348.32,8598.605,9779.84
0.9697943,265173.7,192678.1,285863.4,187678.4,31.69964,1414.56,339.6096,386.4,8157.821,10428.32
0.9701486,435984.7,271936,446489.8,210364,564.2363,1337.28,407.3734,372.96,21976.89,15805.44
0.9703543,266351.8,239402.2,197846.7,140225.1,776.2242,1221.92,273.1454,629.44,4069.164,6323.52
0.9712229,454366.4,312644.7,334869.2,179253.8,1016.078,2244.48,384.7061,366.24,7481.808,9298.24
0.97176,499427.6,444769.9,546511.1,301095.2,969.9202,2024.96,525.6053,603.68,5594.84,5508.16
0.9721714,292656.3,274637.4,190435.1,121988.2,679.6307,1162.56,195.9378,338.24,3828.877,6267.52
0.9723886,259962.5,209230.6,255268.7,193056.6,607.4266,1316,273.5678,437.92,7436.387,9303.84
0.9724686,205421.2,182119.8,182062.8,140445.8,617.152,1434.72,302.0509,463.68,5872.361,6842.08
0.9755428,227316.5,180364.8,246036.4,161446.9,1256.668,1582.56,340.1186,516.32,2330.817,3203.2
0.9757714,522892.8,298723,477726.7,198083.2,1410.314,1568,421.3442,502.88,12602.29,9789.92
0.9768229,230068.7,191886.2,206089.1,157728.5,706.2944,1645.28,201.5478,328.16,4006.447,5761.28
0.97696,374852.6,264744.5,372544.4,204962.2,1062.149,2298.24,245.8428,413.28,8745.364,8179.36
0.9776571,451097.5,301300.2,376257.3,185209.9,1402.723,2203.04,319.7039,336,9516.964,6864.48
0.9777143,274794.5,234993.9,232691.9,183784.2,834.8041,1915.2,122.5965,248.64,4842.659,5106.08
0.9778515,450370.4,251629.3,515543.5,229679.5,466.5923,1545.6,956.4908,706.72,9275.789,8619.521
0.9782971,537312,440322.4,490209.4,292964,410.5574,947.52,187.5986,218.4,8534.946,8065.12
0.9792114,295438.2,231116.5,288566.3,202723.4,639.6677,2220.96,345.1438,418.88,10472.91,13283.2
0.9809715,425881.6,281779.7,458682.5,225536.6,1860.315,2246.72,512.1977,490.56,7411.672,6151.04
0.9810628,443860.4,337416.8,311754.1,163442.7,1698.687,1566.88,326.8518,456.96,7452.231,12701.92
0.98184,273160.5,202755.8,301639,219522.2,826.8115,1142.4,293.4626,474.88,5825.012,7957.6
0.9830743,397512.8,387057.4,423440,262606.4,826.2808,1862.56,219.6448,319.2,6143.395,8070.72
0.9834629,237259.7,195638.2,260458.3,159355.8,-56.47886,1089.76,204.2986,328.16,5034.828,5853.12
0.9852229,225711.7,176249.9,257304.2,195656.2,-135.0836,896,164.0648,269.92,11198.05,11978.4
0.9852686,445121.5,330437,260249.1,134897.3,1138.956,1428,223.327,294.56,7069.366,6433.28
0.9860114,257313,211124.5,228920.5,162916.3,399.5757,1311.52,399.0667,499.52,4908.202,6919.36
0.9863543,454888.1,309089.8,401061.9,225574.7,1434.541,1682.24,302.8848,501.76,16487.86,13653.92
0.9865829,251607.2,238138.9,153892.4,123193.3,307.1843,1009.12,168.2453,299.04,4321.429,5663.84
0.9866971,369647.5,300071.5,316187.9,192878.6,1396.409,1914.08,101.2179,216.16,3538.089,4343.36
0.9869485,349147.4,224947.5,418711.4,231313.6,42.47557,1039.36,499.2774,420,9104.468,7241.92
0.9883886,379649.8,276445.1,326730.8,197441.4,619.4263,1406.72,367.7678,405.44,6377.703,7568.96
0.9886515,336632.1,242558.4,376727.4,229135.2,1086.668,1538.88,275.8529,588,4785.627,4551.68
0.9890743,388011.9,275517.8,289313.2,165006.2,1638.158,1895.04,304.2494,297.92,4332.735,4537.12
0.9906514,467811.1,276112.5,509459.1,209782.7,332.3751,1003.52,572.9328,712.32,12063.86,9736.16
0.9907086,431880.2,287505.1,374239.8,200782.4,831.4143,1423.52,344.0391,508.48,11836.57,10829.28
0.9925943,216188.4,180373.8,212542.2,158747.7,1057.016,1193.92,310.2384,448,5394.679,6297.76
0.9932572,283258.3,223465.8,322853.4,253169.3,840.739,1417.92,312.5127,456.96,4973.021,5372.64
0.99328,490308.4,341528.3,385837.6,215357,1198.619,1880.48,470.9135,555.52,10002.73,8779.68
0.9945257,363531.1,263706.3,328115.5,195733.4,632.2816,1806.56,417.2721,463.68,17246.54,13442.24
0.99456,413671.4,311388,416268.5,251678.6,990.2699,3195.36,275.4847,449.12,9775.803,9332.96
0.99496,435957.2,249925.8,509036.8,239555.7,850.9734,1798.72,428.9577,507.36,18762.53,14921.76
0.9952229,334964.1,251210.4,279860.9,190715.8,730.9869,1094.24,498.9958,436.8,5032.348,5447.68
0.9953943,363543.5,271584.3,361858.3,213599.7,-177.31,963.2,263.2684,269.92,7114.105,7428.96
0.9954171,227954.6,174512.8,214744.1,147641.8,797.8085,1265.6,376.5835,478.24,1738.358,2945.6
0.99696,445860.4,309145.8,299582.1,166467.8,1045.904,1700.16,449.8706,474.88,5587.801,5409.6
0.9969943,479455.2,319565.1,428745.1,229000.8,279.5243,1727.04,363.4466,338.24,13939.9,12975.2
0.99704,299815.7,262572.8,247191.7,169248.8,771.0474,1421.28,184.1871,323.68,4575.037,6381.76
0.9971771,370711,243415.2,438371.8,259534.2,339.4796,1899.52,282.1235,274.4,10426.82,11800.32
0.99776,469839.3,268812.3,541243,317447.2,971.8479,1748.32,482.1659,465.92,16453.95,13630.4
0.9987657,419823.7,283233.4,283467.2,167326.9,778.8668,1401.12,281.8636,336,5248.884,5916.96
0.9998743,507013,336563.4,409980.7,232528.8,786.1445,1467.2,345.9344,430.08,11144.9,11891.04
0.9999543,240237.3,174552,247321.2,171360,-237.352,1273.44,236.1065,396.48,7707.485,6927.2
1.001051,280736.6,228714.1,260563.4,186855.2,628.1229,1139.04,277.6399,489.44,6263.283,7881.44
1.002309,426151.6,266212.8,389217.3,198755.2,1275.448,2060.8,201.3528,288.96,6873.298,8826.72
1.00248,437600.2,294173.6,367504.6,183189.4,1133.443,1515.36,377.1791,368.48,9792.199,8905.12
1.003406,435135.6,308584.7,294706.6,156419.2,1009.58,1451.52,353.2555,580.16,6338.033,9504.32
1.003863,403740.8,270941.4,403414.1,237457.9,491.5339,960.96,403.8969,440.16,5598.132,7067.2
1.005269,451939.7,308292.3,449185.5,261901.9,319.0216,1432.48,170.5521,285.6,4210.236,4696.16
1.005474,486720.3,298858.6,484660.2,281564.7,695.7026,2026.08,529.4825,669.76,11658.97,8951.04
1.006846,501832.7,417872,504119.6,311809.1,323.8085,1513.12,147.9497,206.08,7818.342,10646.72
1.007817,500035.2,359232.2,452466.9,220778.9,688.9988,2233.28,712.0127,698.88,6048.544,6431.04
1.008217,410009.8,275760.8,392563.5,198123.5,476.6426,924,409.9726,586.88,10328.71,9252.32
1.008537,555058.1,316863.7,516410.5,259053.8,233.7564,1243.2,602.5422,465.92,18273,17812.48
1.008869,422855.8,295109.9,295319.7,161934.1,1542.073,1398.88,267.3405,393.12,7051.529,7627.2
1.009383,271604.6,256532.6,170098.9,129745.3,1219.748,1876,205.1433,312.48,3251.991,6997.76
1.010011,372409.5,272046.9,222488.9,134729.3,323.1695,969.92,298.2387,356.16,9342.545,9293.76
1.010034,530178.6,348184.5,400283.9,206843.8,1789.833,2800,499.4615,614.88,9629.727,7509.6
1.010229,432358.6,290117,423752.5,218006.9,1196.854,2477.44,570.2794,540.96,7696.882,6041.28
1.01024,388666.5,256627.8,381440.1,210744.8,1203.969,2168.32,431.2537,658.56,11074.52,11427.36
1.010491,407735.9,292029.9,324336,191970.2,816.328,1472.8,274.2068,329.28,12424.59,13860
1.010743,377680.3,285056.8,293082.4,180248.3,467.9352,2502.08,132.8851,286.72,7593.011,7059.36
1.011657,268573.1,210151.2,236849.1,169137.9,1287.761,1641.92,324.7291,571.2,7522.215,10195.36
1.013109,283541.5,280396.5,527233.1,388185.3,1468.818,2240,255.4816,314.72,3636.621,4557.28
1.013989,229713.5,195050.2,208256.6,158057.8,1513.384,1728.16,254.0087,462.56,6997.953,12768
1.01448,259065.6,213752,244544.8,166062.4,722.2904,1686.72,201.212,259.84,16927.13,20273.12
1.015006,257038.3,200098.1,295230.2,213659,1782.609,2027.2,333.6639,449.12,4802.631,6581.12
1.015337,596816.1,460785.9,539686.4,304595.2,1437.455,1257.76,742.1311,589.12,16674.7,17046.4
1.016469,288912.2,272909.3,165093,115020.6,1059.193,1628.48,267.9361,321.44,3338.588,4771.2
1.017554,261398.8,230808.5,200729.7,163803.4,237.6877,1680,238.1642,402.08,5831.217,5257.28
1.018206,333339.8,277214.6,399565.1,307209.3,1231.467,1933.12,526.6559,689.92,4339.623,6375.04
1.018949,439332.4,285922.6,419052.9,221585.3,1329.165,2149.28,429.8025,398.72,7067.167,7458.08
1.019349,333769.2,202571,355628.9,173092.6,712.8358,1156.96,376.6268,433.44,10131.24,8285.76
1.020869,279667,234291.7,276579.4,190691.2,1107.256,2523.36,394.2582,406.56,7993.291,10547.04
1.021029,235159.5,203378.6,179721.7,133673.1,1106.422,1397.76,291.1883,329.28,5762.457,7315.84
1.02152,442711.5,284249.3,374868.3,228082.4,891.7378,1226.4,392.7636,549.92,17305.75,16598.4
1.021806,479364.6,423206.6,533922.8,305490.1,1237.607,2144.8,384.5977,397.6,5275.537,5398.4
1.023189,442292.7,275502.1,349898.4,163775.4,-61.73145,824.32,610.6215,483.84,7751.444,6311.2
1.023874,490750.2,321133.1,424990.2,212877.3,1598.909,1714.72,568.6658,664.16,13329.17,8722.56
1.024834,249813.6,235625.6,155324.5,115497.8,1230.308,1961.12,154.5236,315.84,3638.451,8882.72
1.025349,442391.5,292153.1,353658.1,199790.1,494.4689,1095.36,533.2947,547.68,4200.489,7464.8
1.028057,453969.1,249818.2,568793.7,275229.9,1172.789,1107.68,710.0416,609.28,11978.5,8761.76
1.028286,408023.6,252673.1,433312.4,239242.1,369.284,1859.2,364.7895,392,5762.327,9364.32
1.029234,261258,238681,176334,135374.4,476.8917,1246.56,286.0007,381.92,3973.263,4758.88
1.029291,562388.3,363811.8,438051.3,238397.6,913.6362,1749.44,298.4336,412.16,7032.587,8402.24
1.029554,385303.5,236494.7,384684.1,176374.2,425.4813,1428,440.481,553.28,7476.479,7218.4
1.029851,280910.8,208780.3,352777.2,248038.6,793.509,1199.52,460.744,435.68,7278.755,8727.04
1.03,281055.8,233173.9,195497.8,152410.7,799.9637,1134.56,269.2249,348.32,3103.186,5504.8
1.030137,416039.9,276358.9,328825.3,191567,749.9721,1408.96,450.867,461.44,6818.682,5043.36
1.030354,242687.3,223037.9,185765.8,141135.7,72.31243,1322.72,115.3512,306.88,3242.157,3996.16
1.030571,406545.1,437316.3,266438.9,224580.2,901.8748,2388.96,239.4747,325.92,2679.925,4145.12
1.031383,485670.2,345699.2,392502.3,235772.3,610.9572,1682.24,587.5101,837.76,10066.46,8615.04
1.031646,243026.5,241178.6,180203.4,137183.2,532.0709,1494.08,170.4113,319.2,3295.419,3326.4
1.032023,422784.1,288333.9,364631.2,205083.2,549.4424,2434.88,453.0438,528.64,9557.122,10454.08
1.032766,412695.1,277976.2,361179.9,213688.2,60.16108,1392.16,401.9367,424.48,4500.742,3857.28
1.033063,310050.9,218482.9,259905.2,167928.3,242.6696,1328.32,338.5049,444.64,5137.562,7249.76
1.03312,433368.1,457040.7,148984.4,131486.9,-125.0441,956.48,168.4077,481.6,1357.604,3151.68
1.0332,202817,169125.6,323097,248314.1,1039.482,2563.68,404.1027,546.56,4325.923,5737.76
1.034171,348030.5,235838.4,316977.9,215281.9,-25.50484,1251.04,325.3247,346.08,16379.69,15211.84
1.03448,240047.3,202013.3,233265,173475.7,633.1155,1600.48,250.8571,235.2,3782.676,4681.6
1.034594,395770.2,237128.6,391216,192865.1,1105.318,1295.84,427.5498,453.6,6130.961,5792.64
1.034617,410453.2,271806.1,379934.6,226273.6,909.5533,1477.28,409.1604,450.24,7374.103,8249.92
1.03528,245684.1,203269.9,212648.3,162834.6,869.3737,2037.28,229.2619,389.76,5753.241,6756.96
1.035451,399206.1,298846.3,248766.3,125473.6,589.8494,1384.32,462.9967,534.24,7715.293,9313.92
1.035554,429710.9,310882.9,316849.1,175805.3,794.7653,1564.64,298.0004,411.04,13794.95,13073.76
1.037406,230925.8,198389,156682.1,109407.2,536.8253,1859.2,255.6765,301.28,4771.245,5896.8
1.037451,423526.4,406171.4,464394.3,336500.7,839.1686,1432.48,187.7286,213.92,8263.024,9542.4
1.037886,424512.9,290178.6,422691.8,212188.5,1357.171,1506.4,573.1927,506.24,11346.92,11553.92
1.038274,397447.6,293640.5,331255.1,192911,908.936,1656.48,496.9381,570.08,2819.893,4014.08
1.038331,240038.1,218734.9,196130.3,158967.2,1491.443,1956.64,131.9753,389.76,4853.543,5177.76
1.038983,454887.1,323831.2,408285.8,273409.9,1769.992,2001.44,300.0581,424.48,6650.773,7735.84
1.038994,258252,244363.8,137381.3,101684.8,509.057,1059.52,-143.1845,126.56,3034.111,4450.88
1.041474,433990.6,305154.1,328512.9,207737.6,1365.261,1688.96,276.4377,508.48,15511.64,14501.76
1.04416,201317.9,172267.2,217072.5,165101.4,623.1844,1425.76,326.9926,460.32,4465.902,6076
1.044457,398494.5,426259.7,186955.5,151705.1,880.4854,1526.56,77.04517,154.56,3267.142,4605.44
1.045143,429747.7,258067,518947.9,274933.1,1435.148,2317.28,457.7766,377.44,6691.905,5560.8
1.045314,265496.4,234883,185270.6,124738.9,1429.278,2021.6,190.1653,316.96,5842.751,8487.36
1.046217,307497.3,260441.4,352733.8,230251.8,632.2275,1524.32,321.2526,450.24,10869.12,12258.4
1.046434,425827.7,269394.7,457515.6,230296.6,151.9785,929.6,443.8383,472.64,11728.09,9627.521
1.047451,258845.3,219308.3,183504.1,135414.7,1333.139,1771.84,133.4482,280,3772.354,4391.52
1.048229,277656.1,270795.8,150111.7,122804.6,830.5587,1389.92,359.2229,575.68,2764.811,5130.72
1.04848,319006.5,260508.6,354063.6,219129.1,988.4937,1170.4,353.2447,399.84,5115.901,7507.36
1.04904,413771.8,272687.5,341602.8,184252.3,690.8074,1630.72,361.6705,358.4,5710.321,7810.88
1.049097,203515.5,168937.4,188374.7,135533.4,207.7317,1397.76,364.887,378.56,4922.444,5602.24
1.049406,240612,204107.7,182486.1,115832.6,550.8069,1333.92,354.4901,448,2041.459,1983.52
1.052126,455843.6,293279.8,359579.5,165378.1,926.0475,1349.6,542.0671,607.04,8463.414,9436
1.052263,274095.2,194729.9,250212.6,166971.8,1114.307,2412.48,185.0427,346.08,6614.384,9304.96
1.052926,510487.8,300974.3,476954.9,213115.8,996.3347,1909.6,728.2036,592.48,27065.64,28204.96
1.053326,401739.5,290222.3,269080.8,140423.4,367.8761,1018.08,182.1511,257.6,5528.614,5540.64
1.055554,378650.8,289546.9,360179.6,217358.4,181.1655,1221.92,467.6861,577.92,6853.1,7651.84
1.055589,446748.4,341343.5,350014.5,210687.7,1263.524,2406.88,316.7365,572.32,15837.24,15525.44
1.056549,412067.3,282783.2,334362.2,191225.4,1416.618,1463.84,320.8736,416.64,7215.301,9001.44
1.057154,405034.8,310919.8,354024.3,200181,327.0359,1397.76,463.9714,539.84,4999.164,5215.84
1.057211,412217.5,356349.3,615049.4,396437.4,245.5612,1111.04,167.3789,257.6,3750.64,4543.84
1.059349,522831.7,342151,395302.4,206001.6,870.9657,1247.68,437.037,434.56,7669.223,6031.2
1.059817,386251.4,288863.7,431115.2,267528.8,978.1619,2447.2,473.7401,441.28,10781.95,13462.4
1.060674,392019.6,266828.8,388999.8,217455.8,819.5012,1774.08,273.2645,443.52,28415.26,24744.16
1.060766,316623.6,259498.4,229778.5,155684.5,357.4684,1636.32,130.5566,249.76,1619.129,2940
1.06168,206090.6,173145.3,262525.3,158150.7,944.3287,1850.24,389.6229,525.28,6351.332,11369.12
1.062663,471201.7,269619.8,545355.9,233433.8,1588.339,1533.28,436.2031,445.76,11438.32,10827.04
1.06336,332331.1,278810.6,196213.3,126812,-34.52629,1756.16,287.0729,389.76,6294.42,4934.72
1.064674,416047.3,256578.6,453445.7,218447,1556.001,2078.72,362.7101,331.52,15606.52,12203.52
1.06576,252861,234782.2,201711.5,158020.8,627.5922,1330.56,263.3442,408.8,5968.878,6776
1.066,321213.9,271670.6,221449.8,149558.1,1188.883,1394.4,199.4467,284.48,9915.564,10290.56
1.066229,341751.4,201523.8,410523.7,221838.4,461.8704,1406.72,311.6463,417.76,7494.046,6659.52
1.066423,410749.4,326029.8,599752,395321.9,131.1198,1333.92,474.0325,556.64,6208.018,5342.4
1.066491,284602.5,273759.4,181973.6,133472.6,423.1745,1739.36,269.1924,549.92,4992.092,6183.52
1.06656,392529.3,300856.7,250220.6,153413.1,-263.2359,1329.44,380.6339,378.56,3703.345,4155.2
1.06664,442919.1,301029.1,302167.5,158427.4,994.4936,1529.92,367.0205,530.88,8231.152,8068.48
1.066731,386227.8,283291.7,332467.9,195609.1,518.0352,1724.8,384.3486,453.6,11692.4,11124.96
1.066869,323559.4,248026.2,298381.6,177909.8,502.1582,1171.52,201.2337,406.56,4699.842,5378.24
1.0684,459221.5,285731,505512.1,282044,888.3913,1992.48,665.3459,599.2,5742.313,6048
1.068549,223896.7,179680.5,221437.5,179287.4,691.2081,1296.96,251.052,529.76,6930.708,10164
1.069943,391438.9,322833.3,394891.5,250912.5,1946.392,1924.16,609.5385,864.64,7886.994,8604.96
1.070034,398877.3,256972.8,387959.3,193021.9,1638.721,2036.16,283.4881,456.96,14846.32,13432.16
1.070274,555609.9,353022.9,578417.9,303662.3,998.9664,1996.96,572.6187,499.52,4788.747,5333.44
1.070491,431855.5,291549.4,415842.8,211715.8,1821.792,2387.84,344.0824,582.4,23981.68,18678.24
1.070709,247657.3,207902.2,182120.3,128272.5,324.9673,972.16,160.7617,434.56,7950.696,8243.2
1.071691,607178.6,421488.5,480999.1,272837.6,1772.158,2066.4,493.6783,479.36,34521.22,25724.16
1.072034,563648.6,330859.2,501364.7,192955.8,1116.668,1684.48,465.2818,716.8,7335.548,5840.8
1.072057,295850.8,217149,260462.2,177074.2,1169.432,1981.28,401.5793,670.88,5761.158,6388.48
1.072731,177657.2,150367.8,212965.6,187658.2,556.7852,1955.52,381.9552,558.88,5972.918,6846.56
1.073383,309996.4,237273.1,228258.8,152684,296.3759,1444.8,280.5424,397.6,4479.158,4813.76
1.076903,436614.3,318324.2,457646.3,268758.6,1391.578,3050.88,654.1151,621.6,11455.26,15877.12
1.077486,537039.2,417009.6,461010.9,305636.8,1562.315,1775.2,764.7768,843.36,3628.802,4091.36
1.07768,288466.6,238724.6,248666,172522.6,982.7755,2269.12,76.21126,282.24,8373.633,8496.32
1.078869,282919.6,210339.4,290968.5,193214.6,-9.270547,1178.24,404.6226,548.8,7993.02,10311.84
1.079989,442280.5,329655.2,317700.3,174054.7,1158.472,1708,340.7684,450.24,6676.061,5781.44
1.081394,407975.3,239916.3,558766.3,308557.8,314.9279,1065.12,697.3704,677.6,8725.664,6189.12
1.081669,218567.6,185347.7,170952.8,137991.8,240.5685,1139.04,294.1124,440.16,5208.553,7536.48
1.08168,511504.6,292479,560770.3,265106.3,729.9039,2011.52,622.6646,868,15465.67,14424.48
1.081977,312994,237418.7,242201,150304,1355.341,2268,465.9641,511.84,9354.09,7173.6
1.082617,483917.2,456649.8,285963.7,190525.4,1139.032,1666.56,266.0192,448,5402.26,7852.32
1.083509,355964.6,246532.2,269946.5,166754.6,637.1985,1165.92,273.3728,398.72,6340.329,6791.68
1.083817,346377.6,249617.8,264866.3,175491.7,551.0777,1647.52,283.0549,561.12,7910.311,9589.44
1.084309,427688.9,305110.4,352542.3,177592.8,609.6576,1573.6,92.26144,262.08,6056.743,6013.28
1.084366,442508.8,312092.5,358498.9,187882.2,1534.449,2369.92,541.9913,553.28,6086.775,6773.76
1.084846,289316.4,213733,266595.5,185502.2,688.3923,1482.88,270.6436,374.08,6363.862,5629.12
1.085177,283925.7,269817,173796,119009,994.1254,2303.84,212.3562,477.12,5578.736,5390.56
1.085463,252979.1,211182.7,181301.7,119938.6,452.4482,1204,358.768,460.32,2892.107,3388
1.085851,400478.3,276220,367064.7,210978.9,-51.3454,1116.64,348.5011,412.16,7659.887,5708.64
1.086537,245200.4,203822.1,206608.5,164030.7,188.3459,993.44,458.4914,665.28,5662.301,6249.6
1.087154,342658.8,259079.5,241539,155232,706.7817,2610.72,403.7995,491.68,5501.55,6927.2
1.08808,572721.3,362414.1,474660,224116.5,1613.974,1955.52,597.7553,650.72,22299.58,17720.64
1.088297,463086.4,308135.5,325283.8,171797.9,897.3153,1727.04,170.4438,281.12,5084.267,5051.2
1.089897,432885.1,283756.5,378655,205317.3,2104.057,1833.44,276.8709,454.72,11857.17,9281.44
1.090297,450788.3,296732.8,312977.8,185044.2,1521.409,1860.32,367.4104,439.04,8825.041,10174.08
1.091714,243406.3,188181.3,294622,188829.8,162.018,1225.28,277.2933,323.68,19433.13,22470.56
1.093177,413653.6,249907.8,493311.3,243592.2,-257.3768,1181.6,533.9553,508.48,9395.082,11187.68
1.095051,261866.2,242651.4,197820.5,158217.9,376.486,1246.56,236.8863,237.44,3819.075,7675.36
1.09512,431568.2,252002.2,427229.6,198579.4,1232.019,1573.6,601.9683,496.16,12075.83,10121.44
1.095749,553723.7,405263,446847.2,239444.8,1474.743,1820,396.7816,369.6,11058.84,13339.2
1.096503,459899.4,277501.3,476547.9,231555.5,997.9376,1582.56,634.7509,603.68,11356.8,10839.36
1.096926,383892.4,243581,468296.9,238073.9,821.9921,1591.52,410.5899,441.28,17927.91,13294.4
1.097074,415159.4,258913.8,394636.3,178567.2,103.7305,792.96,187.0571,264.32,8464.14,9310.56
1.097863,378911.4,264836.3,354456.1,205662.2,978.8333,1473.92,310.9207,322.56,6674.046,9284.8
1.098823,268389,238015.7,318443.6,253481.8,1502.89,2629.76,379.3885,440.16,32567.33,33074.72
1.098971,444240.5,321564.3,317320.1,161269.9,990.4756,1900.64,265.9542,340.48,6067.811,6829.76
1.099851,356649.8,265058.1,317453.5,218183.8,1542.073,2253.44,148.6103,274.4,5620.833,5850.88
1.100686,288593.9,209473.6,272072,173481.3,417.6295,1406.72,317.6029,492.8,3668.602,4284
1.100777,468974.5,261124.6,542582.6,245905,1495.482,1768.48,867.89,736.96,10604.82,9581.6
1.101566,375865.3,272342.6,372313.7,216910.4,1148.606,1729.28,275.6797,375.2,6378.364,7963.2
1.102846,247024.8,206575,207585,160768.2,1054.774,1826.72,246.3193,398.72,12716.46,12201.28
1.104594,450943.2,293869,330315.2,159828.5,788.9387,1664.32,527.7389,502.88,9370.596,7968.8
1.104663,469381.1,259336,556316.1,260134.6,1600.621,2192.96,630.3864,577.92,21277.44,17319.68
1.105474,195784.9,161770.6,211050.2,156415.8,24.34602,1071.84,366.6306,424.48,5383.318,6414.24
1.105897,418550.7,280491.7,270216.3,145955,925.0836,2168.32,373.3669,458.08,5420.454,5942.72
1.106297,320499.7,275222.1,334835.5,212812.3,1823.698,1895.04,474.0109,640.64,5283.064,8699.04
1.106491,433130.3,319832.8,411941,227821.4,1548.474,2139.2,408.4456,436.8,9155.271,8321.6
1.10728,292541.1,206981.6,280993.5,201764.6,-57.90843,1102.08,281.0839,353.92,4600.574,6930.56
1.108537,432118.6,292112.8,441987.9,244263,531.3995,1383.2,422.5788,456.96,13171.97,10034.08
1.108583,464627.6,305587.5,399657,203346.1,1145.064,1620.64,460.5924,474.88,5274.367,4407.2
1.109371,452349.4,312629,537042.1,360790.1,697.8361,1774.08,416.2324,435.68,5430.277,4828.32
1.109623,399841,410076.8,336372.6,217310.2,-91.41669,767.2,133.9139,201.6,3114.622,5750.08
1.109669,345077.5,251300,252548.2,162497.4,419.8713,1220.8,180.1908,469.28,5817.669,5203.52
1.109829,455655.4,288481.8,425890.7,208015.4,336.5772,1174.88,399.2508,308,7550.232,5812.8
1.109943,277872.1,217613.8,265988.9,211605,43.2445,1193.92,70.41717,274.4,4279.549,6032.32
1.11056,512411.8,324053,590317.1,286276.5,801.1876,1370.88,806.126,691.04,9444.879,7433.44
1.110709,214178.8,158484.5,248014.5,192164,504.021,1384.32,364.6812,518.56,4823.273,4288.48
1.111474,449338.9,301504,402422.8,199765.4,662.9633,1354.08,418.0518,388.64,6364.176,6947.36
1.111863,226943.3,187759,196797.6,167135.4,486.2164,1818.88,158.2816,294.56,2597.746,4463.2
1.111943,357666,240889.6,298767.7,181375,166.6099,1584.8,331.7686,371.84,6697.765,5630.24
1.113246,312260.6,248124.8,398091,276352.2,1602.657,2447.2,638.2382,655.2,4697.438,4779.04
1.113429,387351.2,250108.3,405218.7,196060.5,1238.842,1506.4,403.3338,536.48,11132.81,8018.08
1.113509,419641.5,282263.5,491805.3,264125.1,845.6558,1229.76,563.933,548.8,8730.992,9105.6
1.11384,303218.8,252931.8,364292,261823.5,1042.46,1818.88,307.78,452.48,5921.313,6968.64
1.114137,376368.5,242728.6,397867.1,201799.4,1224.2,2158.24,549.3666,358.4,6426.428,6810.72
1.11616,457365,286427.7,563621.2,279441.1,1594.577,1985.76,483.3897,442.4,15847.04,11105.92
1.116217,424593,271914.7,388846.4,193727.5,1062.452,1981.28,336.209,369.6,9798.199,7338.24
1.11792,334350.3,247250.1,265133.4,181533,-410.9473,790.72,191.0967,313.6,7161.866,9374.4
1.118103,568835.1,371731.4,498363.4,223835.4,532.0059,1333.92,752.8746,543.2,18684.09,18553.92
1.118206,320278,231677.6,296711.1,205434.9,674.7031,1436.96,321.6533,458.08,3606.698,4529.28
1.119886,284492.1,220456.3,258363.8,168800.8,1200.622,1711.36,329.6784,424.48,10092.71,9791.04
